answer,order_number,value,is_daily_double,correct_response,responder,is_correct,category,round_num,episode
"This adjective that means ""of the throat or neck"" is used colloquially to mean ""the most vital & vulnerable part""",14,400,False,jugular,Russ,True,ADJECTIVES,2,16
In 1975 John played the cute minister called in from the tennis court to marry Ted & Georgette on this sitcom,27,800,False,The Mary Tyler Moore Show,Triple Stumper,False,JOHN RITTER,2,16
"Joyce Carol Oates wrote a 1987 book ""on"" this sport, popular with another Joyce, Joyce Brothers",3,800,False,boxing,Triple Stumper,False,TOUGH LIT,2,16
"One exhibit recreates an underground secret tunnel in this German city aka ""The City of Spies""",5,800,False,Berlin,Seth,True,THE INTERNATIONAL SPY MUSEUM,2,16
"This Windy City fan said in a released statement that he ""did not even see Moises Alou, much less that he may have had a play""",20,800,False,Steve Bartman,Russ,True,WINNER OF OUR DISCONTENT,2,16
"This magazine photojournalist, seen here, interviewed Gandhi hours before his death",8,800,False,Margaret Bourke-White,Triple Stumper,False,PICTURESQUE,2,16
"This adjective that means tastelessly flashy dates from the 1500s & may come from the Latin for ""joy""",15,800,False,gaudy,Triple Stumper,False,ADJECTIVES,2,16
"John became TV's clown prince of pratfalls as this appropriately named character on ""Three's Company""",28,1200,False,Jack Tripper,Seth,True,JOHN RITTER,2,16
"He dedicated his ""Barrack-Room Ballads"" to Wolcott Balestier, an American publisher who was his brother-in-law",24,1200,False,(Rudyard) Kipling,Seth,True,TOUGH LIT,2,16
"(Sofia of the Clue Crew narrates from the Int'l Spy Museum in Washington, D.C.)  Here is the actual mailbox used by this C.I.A. mole with an alliterative name to signal his Russian handlers",6,1200,False,Aldrich Ames,Russ,True,THE INTERNATIONAL SPY MUSEUM,2,16
"This governor of New South Wales, once a sea captain, was ousted by his officers in the 1808 Rum Rebellion",21,"3,500",True,Captain Bligh,Russ,False,WINNER OF OUR DISCONTENT,2,16
"Unable to sell his paintings in Paris, this surrealist returned to photography, including the image seen here",11,1200,False,Man Ray,Vinita,False,PICTURESQUE,2,16
"This 10-letter adjective can mean false, spurious, of doubtful authorship or uncanonical",16,1200,False,apocryphal,Russ,True,ADJECTIVES,2,16
John got some of the best notices of his career for this offbeat 1996 film starring his pal Billy Bob Thornton,29,1600,False,Sling Blade,Seth,True,JOHN RITTER,2,16
"Paging through his ""Bells and Pomegranates"", you'll pass by ""Pippa Passes""",25,1600,False,(Robert) Browning,Russ,True,TOUGH LIT,2,16
An exhibit on this famous TV French chef details the work she once did processing documents for the OSS,7,1600,False,(Julia) Child,Vinita,True,THE INTERNATIONAL SPY MUSEUM,2,16
"In the 1930s she moved to Germany & became an English teacher for Berlitz, then did a stint on radio",22,1600,False,Axis Sally,Triple Stumper,False,WINNER OF OUR DISCONTENT,2,16
"This photographer, whose work is seen here, was the first African-American to direct a film for a major studio",12,1600,False,Gordon Parks,Triple Stumper,False,PICTURESQUE,2,16
"From the Latin for ""patcher"" or ""mender"", it refers to tailors or their work",17,1600,False,sartorial,Vinita,True,ADJECTIVES,2,16
"As a child, John made personal appearances with this famous man, seen here",30,2000,False,Tex Ritter,Seth,False,JOHN RITTER,2,16
"In 1929 the Nobel Prize for Literature was bestowed on this ""Magic Mountain"" author",26,2000,False,Thomas Mann,Vinita,True,TOUGH LIT,2,16
"(Jimmy of the Clue Crew narrates from the Int'l Spy Museum in Washington, D.C.)  An umbrella with a ricin tip was used to poison this defector near Waterloo Station in 1978",10,2000,False,Georgi Markov,Triple Stumper,False,THE INTERNATIONAL SPY MUSEUM,2,16
"Thank Laurence Canter, aka ""The Father of"" this, which started as a way to sell legal services via usenet groups",23,2000,False,spam,Triple Stumper,False,WINNER OF OUR DISCONTENT,2,16
"Seen here, this jazz trumpeter was later the subject of ""Let's Get Lost,"" a film by photographer Bruce Weber",13,2000,False,Chet Baker,Triple Stumper,False,PICTURESQUE,2,16
This proper adjective refers to the Frankish dynasty which reigned from 751 to 987 A.D.,18,800,True,Carolingian,Vinita,True,ADJECTIVES,2,16
